no of sites,inc mat,freq breakdown,inacc cost,satisfaction,delay rate
35,65,62,84,59,74.325
98,63,41,98,87,94.221
43,31,80,79,30,64.03699999999999
79,68,89,81,91,99.404
70,98,79,59,85,95.29
65,100,36,61,70,80.887
78,63,85,35,33,71.57799999999999
69,74,51,66,70,80.386
97,92,51,54,47,83.003
96,69,73,68,31,81.999
55,72,41,31,31,56.01
78,90,87,48,50,85.978
60,44,94,86,91,91.385
45,70,35,75,38,64.045
80,88,81,83,76,99.385
92,36,47,47,36,62.757
78,40,81,36,56,70.868
62,37,39,94,53,69.375
50,76,97,59,90,90.699
33,47,98,94,82,86.298
69,83,83,99,85,102.084
83,56,92,73,37,83.002
92,89,65,76,53,91.293
81,73,68,70,48,82.776
52,47,67,58,63,69.929
88,39,74,60,47,74.963
45,35,49,99,86,76.513
74,49,74,76,91,88.683
77,78,87,86,45,90.817
100,60,52,38,85,81.587
81,78,68,88,99,100.865
57,61,36,73,100,79.70100000000001
64,54,43,51,32,59.388999999999996
39,56,35,74,48,61.38399999999999
78,78,64,31,42,71.34700000000001
87,79,39,95,97,96.696
100,47,36,79,49,75.654
98,65,75,71,90,97.179
90,79,85,94,53,97.62299999999999
94,76,68,90,40,89.554
69,70,89,37,100,88.985
42,43,83,88,49,74.297
62,77,58,93,43,81.078
91,37,59,59,86,80.85300000000001
30,59,31,70,93,69.015
84,64,45,46,88,79.662
76,50,68,39,74,74.791
64,59,91,35,78,79.703
76,49,95,72,63,86.459
78,63,87,61,64,85.97900000000001
42,96,81,74,96,94.854
75,97,75,38,49,81.35699999999999
86,43,76,57,83,84.03399999999999
77,74,60,35,46,71.10499999999999
92,92,38,96,100,101.812
57,40,54,53,88,71.169
39,95,57,62,69,78.497
37,49,59,73,84,73.625
59,84,70,100,43,86.689
55,69,93,59,100,91.675
54,81,92,76,47,85.263
30,95,46,95,49,76.75399999999999
91,90,67,94,40,92.972
30,40,39,44,77,56.093
95,68,49,34,79,79.155
47,93,58,47,69,76.54400000000001
72,37,82,58,85,81.37899999999999
81,78,30,88,78,86.448
33,73,91,98,81,91.661
71,93,30,69,94,86.991
43,35,49,66,44,57.72
37,46,31,98,31,59.150999999999996
59,98,67,94,36,86.19999999999999
96,67,62,34,75,81.345
66,46,45,41,69,65.04400000000001
34,59,45,82,68,70.19
43,81,79,65,85,86.066
41,32,39,51,78,58.749
73,97,69,81,67,94.268
69,89,58,37,38,70.867
79,52,31,61,53,67.178
43,51,33,58,73,62.88099999999999
35,72,82,87,71,84.58199999999998
37,35,83,33,79,65.11999999999999
79,90,42,46,50,74.75399999999999
55,39,31,70,97,71.16499999999999
54,50,56,61,30,61.105000000000004
89,54,52,79,33,74.684
77,76,81,94,78,98.89399999999999
96,82,35,96,54,88.338
50,42,51,46,41,56.015
98,43,34,38,64,67.418
30,62,48,43,55,58.023999999999994
50,40,46,61,56,61.627
60,82,34,85,36,72.299
48,31,92,67,86,78.979
39,46,66,54,86,70.958
80,68,71,71,77,89.39399999999999
62,42,41,38,38,53.800000000000004
82,94,39,86,45,84.21900000000001
76,36,39,62,89,73.56299999999999
50,91,89,62,37,80.151
98,31,83,40,51,73.747
51,65,82,54,94,84.362
88,60,43,79,37,74.69
43,74,73,49,73,76.066
70,41,56,87,87,83.064
37,61,60,44,60,63.870000000000005
85,50,91,73,58,86.92299999999999
73,53,38,46,78,70.15799999999999
41,68,94,89,99,95.332
30,90,45,100,74,82.63
74,94,92,97,40,96.663
89,56,89,54,98,94.04999999999998
78,43,68,40,90,77.72999999999999
75,57,100,56,61,85.011
48,92,58,84,35,77.203
89,91,63,60,78,92.804
35,50,98,40,39,63.85699999999999
45,36,94,49,34,62.846999999999994
46,64,30,44,39,54.315
84,85,48,68,48,81.06400000000001
72,58,56,86,95,89.41300000000001
51,67,96,62,31,74.77499999999999
31,63,77,96,92,87.53
79,43,86,52,99,87.48499999999999
43,36,83,82,71,76.76299999999999
100,95,33,51,44,78.60499999999999
99,73,50,75,40,81.99499999999999
31,73,89,87,39,77.726
53,79,78,67,38,76.725
36,96,72,35,53,71.19399999999999
60,36,64,87,69,76.96600000000001
32,58,68,59,87,74.14
45,85,89,70,48,82.116
55,35,43,97,57,69.878
91,62,89,66,48,86.664
30,94,31,52,79,69.751
61,67,63,49,54,71.619
100,35,41,43,43,63.727999999999994
65,79,33,80,93,85.283
45,92,37,81,73,79.934
63,38,61,51,89,73.6
39,31,92,56,55,66.533
51,88,58,47,63,74.822
86,91,75,53,69,91.10000000000001
97,84,68,32,68,84.99799999999999
100,99,74,81,67,102.50999999999999
93,74,34,35,37,66.428
97,86,75,67,91,101.33399999999999
72,92,82,43,70,87.47899999999998
36,100,97,51,35,77.74799999999999
71,64,75,47,84,83.09899999999999
59,34,85,91,35,74.002
100,41,57,79,77,86.17399999999999
89,69,46,45,97,84.298
47,48,33,60,60,60.41799999999999
99,56,38,41,77,75.722
33,65,87,74,74,81.18599999999999
68,37,83,42,91,78.23700000000001
48,33,73,95,68,77.22500000000001
50,36,86,78,92,83.362
42,42,68,40,38,56.034
88,49,89,69,91,94.03
37,75,65,50,91,77.559
87,94,74,82,94,105.002
32,63,49,76,67,69.95500000000001
93,38,40,93,86,85.207
68,56,46,84,100,86.256
43,31,67,54,87,68.755
34,84,94,99,55,89.192
96,52,54,33,62,72.305
53,68,50,34,88,71.44
57,63,69,63,47,72.826
75,88,46,91,45,83.98400000000001
92,46,52,57,40,69.827
30,58,54,100,83,79.22300000000001
75,42,40,84,84,79.14999999999999
82,87,52,36,47,74.023
52,33,59,57,62,64.073
80,96,89,94,33,95.42699999999999
87,73,64,52,88,88.678
49,73,59,70,37,70.141
82,97,51,55,82,89.411
93,31,33,55,54,64.717
74,100,85,93,40,95.447
98,59,95,36,56,83.76
37,58,67,41,75,67.792
51,81,48,80,64,78.93799999999999
97,57,73,90,90,99.114
76,47,91,40,71,79.179
78,60,33,83,61,76.68199999999999
59,89,85,98,56,94.268
42,50,62,35,43,56.532
71,38,85,94,71,87.431
41,53,76,82,74,79.454
95,62,64,76,37,81.267
45,86,98,75,97,97.776
41,86,79,72,53,80.663
85,54,94,72,79,93.533
31,98,73,76,100,92.194
89,74,62,81,80,94.005
42,74,51,61,48,67.247
31,74,31,95,53,69.19200000000001
100,88,54,58,62,88.13199999999999
56,64,50,84,42,72.07
82,78,52,42,42,72.06
95,33,64,71,54,77.141
62,79,90,71,78,92.603
46,44,62,58,33,59.175000000000004
77,89,88,73,82,99.65100000000001
90,92,76,72,77,99.133
74,88,30,33,93,77.504
33,35,53,85,33,58.198
93,31,74,47,94,82.577
92,35,99,96,65,94.213
57,95,47,99,82,92.58900000000001
61,88,75,84,47,86.461
64,55,90,85,30,78.87299999999999
98,92,92,44,62,94.494
51,46,37,53,56,59.193
33,75,34,53,65,63.385999999999996
32,51,33,60,53,55.805
30,80,65,40,82,72.45
91,55,83,35,55,77.67399999999999
42,65,43,76,95,78.25899999999999
90,72,70,74,100,98.91
31,56,73,78,80,77.53200000000001
57,68,57,53,64,72.853
46,94,53,63,74,80.439
35,94,72,39,83,78.786
89,96,34,42,73,81.34899999999999
82,94,69,85,57,94.236
92,32,96,43,32,71.785
41,63,90,64,48,74.566
58,32,69,71,40,65.733
93,69,64,78,98,97.922
93,44,53,97,74,87.875
83,55,78,56,56,79.866
31,81,100,55,49,77.03599999999999
36,51,79,35,76,67.557
40,87,48,83,83,83.124
72,31,33,77,42,62.041
31,45,85,88,78,79.716
33,63,30,55,66,60.212999999999994
67,94,37,72,53,78.65899999999999
74,84,61,38,34,70.852
54,71,100,71,53,85.02999999999999
36,81,72,76,68,81.172
44,53,49,48,79,66.555
68,44,66,38,62,67.72
58,45,69,51,87,75.56
69,47,55,41,75,69.924
34,74,52,32,80,66.34799999999998
78,55,92,36,63,78.92699999999999
47,78,63,47,98,81.209
76,99,62,100,63,97.411
33,74,50,59,73,70.464
84,94,48,31,45,73.534
61,33,52,47,82,67.01299999999999
80,98,80,70,54,93.032
37,67,98,35,43,68.25399999999999
63,58,53,96,47,77.173
63,66,47,85,83,83.80799999999999
93,56,66,60,34,75.184
82,43,42,74,33,66.651
82,73,83,42,89,89.91900000000001
66,99,47,39,54,74.30300000000001
72,55,65,65,40,72.299
62,84,52,88,77,88.437
47,60,45,76,60,70.162
64,93,48,56,44,74.28
80,76,59,48,60,78.664
37,96,64,61,92,85.357
30,31,43,85,55,59.446000000000005
85,48,71,92,43,82.49699999999999
42,50,34,46,61,56.782999999999994
93,75,35,35,45,68.876
80,90,51,90,36,84.45400000000001
50,72,99,52,80,86.06
88,56,37,68,52,73.252
98,99,49,75,94,101.083
59,98,70,70,63,87.715
79,60,33,68,78,77.44399999999999
59,78,85,51,83,86.77799999999999
50,78,62,94,69,86.007
33,47,97,34,78,70.494
98,54,67,52,32,73.71600000000001
38,96,96,46,53,80.207
41,72,40,63,98,76.56899999999999
67,55,100,47,82,85.545
91,55,100,93,58,96.651
39,58,97,33,49,67.282
76,38,100,79,36,80.08099999999999
63,71,71,53,74,80.90299999999999
77,73,35,84,52,78.13799999999999
59,80,86,92,85,97.963
57,48,47,72,39,64.025
78,89,36,66,92,87.95400000000001
31,47,79,78,96,80.72
32,69,92,46,95,81.481
43,67,71,78,96,86.55199999999999
81,58,39,72,62,75.95599999999999
65,39,75,40,85,74.09100000000001
31,89,71,46,53,70.705
36,35,45,41,33,46.28
73,75,74,79,100,97.71900000000001
37,45,100,91,75,84.822
100,31,62,89,73,86.404
51,53,31,64,89,70.195
87,70,64,89,86,96.447
60,65,37,85,99,84.318
99,63,64,40,34,72.996
47,47,59,98,100,85.55199999999999
71,79,85,32,67,81.38899999999998
42,63,67,76,55,73.827
64,65,100,72,77,92.109
56,95,63,67,76,87.005
39,51,95,30,66,68.52199999999999
70,67,40,31,84,71.161
51,38,32,100,85,74.547
85,75,42,33,34,65.467
75,75,60,95,68,90.83500000000001
48,70,79,89,76,88.219
78,65,96,88,83,99.87899999999999
71,95,100,100,38,98.372
47,56,69,69,45,69.666
39,65,88,97,32,78.181
45,49,88,94,39,76.715
37,52,50,80,95,76.55699999999999
40,94,78,62,97,90.479
91,50,42,97,85,88.866
41,81,71,30,92,76.84
57,35,42,97,89,77.958
67,48,77,57,76,79.185
32,49,76,71,58,69.707
68,92,85,46,69,87.72699999999999
63,35,91,65,55,75.25999999999999
53,87,90,33,41,74.078
69,72,64,95,81,92.812
89,65,38,30,41,64.005
56,33,97,46,89,78.255
54,63,100,52,46,76.746
100,65,39,92,94,94.962
40,87,34,54,67,68.74099999999999
84,57,43,51,59,71.576
76,84,51,56,33,73.02499999999999
53,37,33,34,31,45.763
51,43,35,60,89,67.75899999999999
33,81,90,70,50,78.97
46,95,74,31,40,69.701
80,66,86,50,42,78.888
59,54,52,86,40,70.83999999999999
76,37,75,93,56,82.039
81,93,64,51,54,83.533
92,34,98,37,30,70.81299999999999
64,88,77,56,65,85.281
57,79,92,81,42,85.49099999999999
55,90,73,76,59,86.005
40,33,87,50,50,63.35999999999999
100,98,33,65,77,90.82399999999998
77,67,69,63,99,91.38199999999999
95,60,63,66,98,93.04999999999998
43,94,67,62,55,78.231
62,68,66,53,62,75.76899999999999
97,50,68,58,98,90.37
50,91,37,93,64,81.61099999999999
30,59,96,45,90,78.065
95,45,98,38,99,91.371
50,57,88,84,79,87.247
93,86,36,30,39,69.119
35,84,51,96,31,72.333
96,55,73,87,59,90.05999999999999
72,85,32,47,46,68.663
54,48,92,76,33,73.78099999999999
31,34,38,69,68,58.497
91,89,42,84,83,94.733
41,46,40,94,38,63.058
96,30,75,74,78,85.944
41,69,99,35,75,77.794
77,88,30,36,75,74.549
90,42,51,52,59,71.56299999999999
85,36,66,52,94,81.124
30,40,89,61,37,62.624
57,49,34,90,93,78.701
92,84,94,53,98,102.58500000000001
95,70,45,99,100,99.607
81,49,73,69,79,85.492
55,70,67,39,81,76.06
78,74,100,87,75,100.848
85,82,35,97,56,86.40899999999999
35,56,31,100,35,62.57300000000001
59,73,34,41,57,64.31400000000001
97,96,80,96,54,102.976
87,50,38,78,68,78.14
42,63,93,32,60,70.70400000000001
57,55,46,85,62,74.283
80,66,60,48,88,83.328
49,37,41,46,42,52.358
47,66,39,91,97,82.872
96,30,69,38,52,69.362
66,43,78,95,40,78.38099999999999
67,59,49,83,71,80.13
87,30,57,39,37,60.824
30,50,33,70,87,65.837
92,56,81,53,48,80.331
99,37,71,76,97,92.54299999999999
72,55,70,94,64,86.446
35,73,80,79,43,75.53399999999999
55,56,81,85,61,82.338
97,93,90,76,49,98.599
63,53,50,83,59,75.002
44,42,79,60,66,70.922
97,50,65,100,75,94.209
87,97,63,33,60,82.813
88,96,39,97,93,100.59199999999998
76,48,32,56,90,73.57
91,60,84,46,74,86.466
50,93,83,59,67,85.79599999999999
37,91,52,51,54,69.46900000000001
76,32,72,84,37,73.245
90,34,77,71,79,85.47200000000001
86,35,98,70,44,81.054
87,97,72,43,49,84.74399999999999
65,77,98,55,34,80.125
63,30,39,42,87,63.602999999999994
96,35,62,78,71,83.249
61,31,94,51,89,79.46000000000001
100,89,30,73,75,89.35
72,56,83,75,67,85.97999999999999
84,39,90,30,92,81.634
45,39,33,100,87,74.073
57,90,66,50,81,83.85300000000001
39,72,48,83,66,75.057
71,81,31,83,97,88.444
51,70,83,90,79,90.899
45,82,88,74,86,91.422
71,57,31,96,53,74.967
95,49,52,78,61,81.53299999999999
46,100,85,73,73,91.89599999999999
56,34,97,58,37,68.675
73,40,57,87,66,78.645
99,52,63,73,79,89.11200000000001
45,57,59,98,30,70.358
49,45,82,48,38,63.82000000000001
68,59,95,44,80,84.32399999999998
92,45,89,38,30,71.544
38,53,53,95,34,66.47500000000001
49,73,71,42,59,71.655
56,70,51,41,73,70.92399999999999
95,40,93,64,34,79.324
75,35,96,46,66,77.46199999999999
82,65,30,43,94,76.503
45,30,88,85,100,84.837
88,68,91,72,33,85.67299999999999
80,90,32,73,72,84.507
93,45,58,76,43,76.641
52,97,81,73,43,84.28999999999999
41,52,97,85,56,80.65299999999999
84,96,39,62,72,85.97399999999999
32,30,94,66,75,72.413
62,50,30,96,39,67.40700000000001
98,97,36,98,57,93.947
83,78,71,45,49,79.38199999999999
69,80,50,77,94,90.159
92,33,96,88,95,98.399
99,52,93,100,51,96.13300000000001
94,62,90,95,62,98.11099999999999
86,84,88,66,50,91.068
46,35,90,67,52,70.65299999999999
62,68,96,70,47,83.545
97,58,74,73,72,91.061
78,97,40,89,90,95.981
98,90,52,75,45,87.614
86,51,60,70,40,74.706
88,46,46,67,43,70.56
82,59,45,53,65,74.024
42,51,100,100,93,94.09299999999999
32,74,65,44,69,69.257
75,74,99,36,45,80.135
51,74,60,85,81,85.538
51,54,78,48,44,66.994
63,40,64,95,55,77.182
80,69,66,75,45,81.55
51,47,48,39,42,55.288999999999994
44,80,97,55,71,84.59599999999999
95,40,90,41,44,75.453
74,38,44,84,85,79.15299999999999
68,39,38,69,87,73.326
100,31,77,93,76,91.771
66,77,74,74,76,89.418
63,83,70,34,83,81.175
96,100,95,69,52,100.31899999999999
84,37,38,94,33,69.55499999999999
36,58,56,31,74,62.191
38,87,51,44,49,65.565
58,78,71,72,83,88.22299999999998
52,83,53,31,69,70.206
49,34,90,90,37,73.049
37,74,50,55,41,62.620000000000005
82,72,37,36,90,77.238
82,80,32,87,56,82.033
47,66,76,78,59,79.431
38,47,76,64,63,70.195
46,34,50,72,66,65.294
78,59,30,50,70,69.892
50,80,74,64,98,89.238
98,37,47,88,49,77.601
40,55,95,79,48,77.23700000000001
91,76,32,56,77,80.847
35,87,31,75,58,69.69699999999999
70,88,88,67,90,98.21499999999999
52,31,55,47,85,65.814
74,94,77,34,88,89.45400000000001
73,95,66,66,94,96.018
40,67,65,47,99,77.564
54,57,38,95,89,81.138
79,76,54,63,60,80.84700000000001
77,50,66,65,74,80.863
35,92,90,45,99,88.068
59,87,35,58,36,66.96000000000001
34,93,78,41,55,73.39
30,75,64,85,34,70.161
38,80,63,44,61,69.725
53,64,83,97,75,90.64
73,44,89,54,67,79.655
86,73,98,45,39,83.02599999999998
68,46,94,87,57,85.72200000000001
30,30,84,79,51,66.768
69,79,51,39,32,65.73500000000001
84,67,66,74,54,83.992
48,71,44,81,88,80.919
73,76,56,56,100,87.982
62,49,82,87,97,91.87400000000001
35,90,66,100,54,84.06400000000001
88,73,72,69,90,95.493
45,71,69,39,75,72.902
50,34,67,91,90,80.907
69,43,56,54,39,63.531
38,49,50,62,74,66.548
87,36,42,40,90,71.856
66,40,87,30,91,76.54499999999999
93,45,85,37,35,71.792
41,52,81,41,92,74.877
66,33,33,89,63,69.138
65,54,79,65,81,83.822
56,33,64,63,73,70.41399999999999
100,78,95,75,58,98.847
76,67,67,34,40,69.14999999999999
81,70,91,93,63,96.92
83,72,51,86,55,84.47099999999999
80,51,77,85,96,94.767
93,62,39,73,71,82.28399999999999
53,91,37,60,93,81.423
99,61,42,94,46,83.20199999999998
38,96,77,36,50,72.406
96,49,72,73,68,87.155
83,86,62,41,75,84.53599999999999
59,69,31,86,59,74.03099999999999
92,78,30,79,83,88.148
83,82,83,48,47,83.52499999999999
63,89,69,74,68,88.44
51,82,67,92,98,95.064
92,78,78,79,96,103.045
47,99,34,81,91,85.804
77,33,42,80,68,73.03399999999999
56,45,87,37,90,76.801
87,86,44,57,50,78.875
60,71,84,76,68,87.46799999999999
69,39,82,81,35,74.48
91,61,58,58,44,75.932
30,63,70,53,97,76.356
83,42,52,66,49,71.06499999999998
46,76,73,94,72,87.97
95,93,98,33,41,87.658
85,95,63,66,86,96.22999999999999
63,97,42,57,100,87.513
48,88,59,46,85,79.487
92,56,59,40,38,69.354
83,51,73,89,47,83.484
85,81,75,70,77,94.509
82,89,67,95,100,105.493
55,92,97,52,98,96.072
45,49,85,95,80,86.27099999999999
73,79,74,61,48,81.581
92,67,80,97,39,91.25799999999998
58,36,32,89,30,59.605
73,64,65,32,56,70.63799999999999
51,80,54,85,75,84.068
44,78,65,42,60,70.446
38,79,40,73,78,75.081
80,77,72,53,49,80.6
44,69,63,81,32,70.37899999999999
37,65,92,64,48,74.574
81,74,33,84,42,76.412
39,72,33,99,53,72.1
67,30,34,83,70,69.149
55,39,56,53,38,58.679
62,38,75,73,67,76.72999999999999
81,70,67,42,98,87.24600000000001
41,58,38,57,59,61.651999999999994
96,37,33,34,90,70.624
77,33,53,46,54,64.026
76,34,72,37,35,61.822
40,77,91,83,78,89.951
89,40,92,30,81,80.881
63,100,89,49,87,94.584
57,84,76,94,82,95.766
69,79,53,59,78,82.35300000000001
99,87,63,54,96,97.19999999999999
75,48,89,36,78,79.436
99,94,58,90,30,90.26599999999999
49,75,87,98,42,85.48999999999998
64,96,50,79,100,94.809
47,65,36,41,72,63.621
31,82,90,62,35,73.111
62,50,87,80,35,76.447
63,66,45,49,35,62.812
70,40,42,45,36,56.702999999999996
60,80,99,48,83,90.195
89,78,49,75,74,88.88099999999999
83,67,77,56,91,91.125
36,83,86,46,91,83.42099999999999
60,31,70,43,69,66.518
81,51,32,57,94,76.735
99,35,42,83,66,79.085
77,51,37,68,36,65.45
70,83,56,87,46,83.26699999999998
38,60,86,48,45,67.509
84,93,50,56,66,84.998
48,37,51,39,62,57.754999999999995
64,68,47,74,37,70.595
30,64,35,54,84,65.118
38,88,92,45,40,73.851
68,73,37,73,79,80.39
96,43,72,55,79,84.012
49,75,37,96,51,75.009
74,37,90,53,82,81.865
96,68,38,69,73,83.74799999999999
41,50,49,91,68,72.851
35,98,55,95,99,93.142
68,77,88,74,80,94.298
85,97,32,47,97,87.232
31,70,46,68,64,68.00999999999999
80,79,57,52,39,74.73499999999999
96,60,58,46,61,78.14699999999999
94,46,62,51,69,78.398
99,82,80,67,50,92.017
79,35,48,73,88,78.669
34,75,72,100,35,76.971
46,43,56,62,78,69.464
63,92,51,37,35,67.70400000000001
58,53,58,53,52,66.73899999999999
63,84,42,97,44,80.341
62,80,79,59,89,89.94200000000001
94,46,82,37,30,70.32099999999998
96,93,47,37,30,73.73299999999999
32,91,90,67,96,91.70899999999999
90,53,47,42,60,71.08600000000001
46,70,32,40,69,62.644999999999996
76,49,85,34,81,79.195
52,52,65,100,69,82.337
74,40,53,99,50,76.907
61,61,56,70,69,77.225
54,84,68,93,31,80.35
56,96,91,89,55,94.282
91,87,95,58,63,95.959
72,65,45,49,79,75.526
58,84,58,36,49,69.437
44,93,64,75,83,87.51599999999999
73,93,52,64,78,87.70800000000001
80,80,57,46,96,87.48599999999999
80,60,56,76,72,83.772
61,74,66,34,96,80.704
69,38,48,60,79,71.617
63,56,75,79,68,83.067
87,96,63,54,100,97.472
48,54,80,82,74,82.368
94,90,88,53,98,103.06900000000002
80,83,37,68,72,82.80399999999999
64,42,69,56,37,65.24499999999999
39,30,96,47,61,66.548
50,62,83,76,85,86.77300000000001
55,70,97,42,86,85.334
40,65,68,100,70,83.582
59,96,38,65,48,74.529
79,78,59,70,97,93.321
81,76,31,39,76,73.807
87,92,59,64,65,89.37499999999999
44,59,83,54,87,79.73299999999999
69,77,45,50,46,69.88600000000001
39,63,98,54,76,80.464
71,72,34,56,61,71.59899999999999
99,92,93,68,54,98.852
75,46,45,89,77,80.84599999999999
73,59,74,61,100,89.441
81,52,32,42,45,61.329
37,75,93,54,94,86.098
70,98,55,66,53,83.295
44,52,95,60,43,71.631
76,67,76,46,80,84.06199999999998
74,62,60,86,63,84.009
57,58,86,51,88,82.883
48,56,77,91,39,75.73599999999999
96,74,63,80,34,84.42999999999999
42,88,46,42,95,76.34100000000001
73,45,84,37,74,76.26299999999999
75,89,99,49,36,84.749
92,95,50,40,57,81.32900000000001
65,73,57,36,44,66.978
55,72,77,66,37,74.76899999999999
95,60,38,92,41,79.303
33,39,50,99,78,72.869
78,95,52,65,73,88.424
59,72,83,73,63,85.272
52,84,97,52,78,88.494
42,61,54,63,78,72.643
82,84,71,53,83,90.87800000000001
33,72,92,39,44,68.259
80,88,63,30,67,79.90899999999999
98,90,69,75,31,88.332
51,37,46,37,85,62.41
91,87,46,78,76,92.048
77,78,30,41,97,78.714
62,61,33,65,90,75.785
38,45,61,87,73,74.086
67,73,55,42,42,67.94200000000001
45,50,41,89,30,62.071000000000005
44,40,56,83,59,68.696
71,55,45,82,47,73.023
30,80,56,50,92,75.134
64,98,63,39,65,80.17399999999999
84,95,52,92,86,99.62199999999999
52,43,81,44,41,63.577000000000005
85,33,48,33,36,57.173
41,52,84,59,65,73.368
42,56,58,47,66,65.571
62,60,56,63,94,81.64699999999999
89,49,43,65,76,78.401
70,86,74,39,72,83.097
54,69,53,68,44,70.14
69,38,41,69,52,65.481
64,35,94,42,34,65.5
79,39,76,31,55,68.18599999999999
57,42,78,42,89,75.08500000000001
51,61,35,84,38,65.488
51,87,79,96,72,93.814
34,71,62,88,80,81.664
39,58,30,76,59,63.833
77,61,55,71,35,72.766
99,32,34,40,61,64.727
33,74,52,42,92,71.476
91,100,94,44,37,89.11500000000001
88,71,91,63,64,91.81299999999999
40,93,96,99,56,93.573
41,73,39,30,50,56.79
48,95,98,38,91,90.237
51,31,80,71,83,77.01400000000001
63,91,86,64,41,84.03099999999999
41,67,90,66,33,72.353
58,32,77,75,80,78.457
85,96,68,97,56,97.877
43,89,34,84,31,68.425
78,58,33,97,85,85.476
48,94,95,33,72,83.391
77,49,31,31,94,68.717
49,94,43,66,67,77.739
67,73,65,89,40,81.31299999999999
98,49,39,77,89,85.704
92,89,89,55,67,95.476
73,40,75,41,53,68.674
47,93,34,50,65,70.437
97,56,35,33,48,65.457
70,68,54,30,96,77.518
94,92,34,71,85,91.57000000000001
61,57,94,45,63,77.976
57,75,68,52,37,70.387
36,72,55,96,90,85.07799999999999
39,67,73,84,65,79.93499999999999
88,49,65,66,33,73.23499999999999
84,85,37,52,78,81.842
55,77,41,63,38,66.72099999999999
64,73,57,75,65,81.35799999999999
63,61,46,51,37,62.812
83,63,88,39,58,80.61699999999999
34,59,95,57,51,72.15
47,69,74,88,72,85.29
78,42,72,86,62,82.77999999999999
77,58,43,51,45,66.696
40,51,36,87,95,75.32399999999998
92,56,47,49,42,69.59299999999999
85,92,53,50,30,75.45
57,81,68,97,70,90.87100000000001
89,82,94,70,98,105.50199999999998
57,100,61,37,59,76.524
66,75,94,93,85,100.632
69,79,94,39,69,85.292
47,62,75,36,70,70.69999999999999
47,39,82,56,41,64.551
33,33,61,48,99,66.841
99,54,60,51,57,78.132
63,32,41,38,87,63.607
56,64,70,48,96,81.432
42,97,98,58,49,83.84299999999999
68,72,43,65,36,69.131
42,57,74,40,76,70.468
94,86,31,43,65,77.67
56,64,41,51,95,74.84
51,41,83,33,42,60.907
35,77,94,98,77,92.873
67,53,95,90,70,91.346
51,30,70,95,44,70.607
81,70,34,67,34,69.589
73,62,100,30,94,87.514
87,30,87,33,54,70.851
56,79,59,83,84,87.973
96,40,59,37,89,78.184
31,84,66,49,67,72.424
71,80,60,37,33,68.41799999999999
66,59,40,84,43,71.075
52,63,47,57,68,69.935
70,67,86,94,98,101.124
42,55,50,59,45,61.145999999999994
40,38,43,30,38,46.044
91,45,63,87,77,88.37999999999998
78,100,64,98,91,105.00099999999999
31,56,63,33,56,58.276999999999994
38,73,53,96,76,81.888
93,40,80,41,66,77.919
30,98,97,54,75,86.33699999999999
52,65,59,93,56,79.15899999999999
90,52,92,63,87,93.54
36,33,76,47,42,57.019
30,77,56,81,58,73.605
80,60,85,73,50,84.729
63,69,52,57,90,80.67099999999999
87,81,97,68,73,98.89499999999998
43,51,34,100,73,73.33099999999999
39,92,84,51,30,72.12499999999999
